"ID","Body_A","Body_L","Body_H","Eye_A","Gape_W","Head_W","InterEye_W","Leg1st_L","Leg3rd_L","InterLeg_W","Thorax_W","Mentum_L"
"B.5.13",76.2127121212121,16.3451212121212,3.85595454545455,0.446787878787879,3.57921212121212,5.07069696969697,3.61880303030303,6.35892424242424,11.1374393939394,3.87854545454545,4.46078787878788,2.39424242424242
"B.5.15",59.2141474358974,15.1964807692308,3.10301923076923,0.470301282051282,3.00849358974359,4.54384615384615,3.18614743589744,5.55913461538462,9.68414102564103,2.97788461538462,3.65199358974359,2.20162820512821
"B.5.17",47.2902576287658,14.7514472303207,2.29000310981535,0.681060932944606,2.37131175898931,3.91376608357629,2.67695150631681,4.44777512147716,7.567803595724,1.81963138969874,2.75658911564626,2.23198192419825
"B.5.20",83.2855701149425,16.8693103448276,3.5457367816092,0.583730459770115,3.55750114942529,5.18898735632184,3.6297316091954,6.23652528735632,11.0057902298851,3.73317068965517,4.43254195402299,2.47454770114943
"B.5.28",69.1269438095238,16.4041662857143,3.90126171428571,1.02928304761905,3.56187485714286,5.11738209523809,2.96238914285714,5.54753161904762,9.04814019047619,3.52516076190476,4.192588,3.00423428571429
"B.5.35",48.574680952381,14.4888333333333,2.69044285714286,0.479114285714286,2.66568095238095,4.19905714285714,2.89450952380952,4.98974285714286,8.42438095238095,2.43022857142857,3.19879523809524,2.05227142857143
"B.5.38",67.7153634085213,16.0844110275689,3.49361090225564,0.601501253132832,3.21711904761905,4.71924812030075,3.2211484962406,5.75587155388471,9.99482518796992,3.28204636591479,3.94896052631579,2.39563909774436
"B.5.43",53.2556198757764,14.5620020703934,3.18136314699793,0.64028198757764,3.02364679089027,4.54394223602484,2.90780973084886,5.13592091097309,8.43497722567288,2.90466542443064,3.5845115942029,2.38360786749482
"B.5.46",60.0760182754183,15.4319581724582,3.52204723294723,0.429981467181467,3.1261546975547,4.49838005148005,3.11589935649936,5.6512842985843,9.3332574002574,3.24256653796654,3.82947207207207,2.23743024453024
"B.5.47",53.6269472222222,14.8125694444444,3.53504444444444,0.529244444444444,3.16171111111111,4.53601111111111,3.02301111111111,5.50083888888889,8.88181944444444,3.1301,3.63333055555556,2.35974722222222
"B.6.3",77.589978125,17.9732151041667,3.43980572916667,1.451015625,3.20870364583333,4.95548333333333,2.89538802083333,5.44874583333333,9.23899270833333,2.65278229166667,3.58453333333333,3.28975364583333
"B.6.5",65.8185738888889,15.804675,3.75912666666667,0.865346666666667,3.59512944444444,5.20450111111111,3.14039555555556,5.83433944444444,9.32653333333333,3.53952944444444,4.16958166666667,2.85305944444444
"B.6.10",61.1199290123457,15.236499382716,3.81966790123457,0.831708641975309,3.32922777777778,4.66859135802469,2.85881111111111,4.90965,8.87277962962963,3.44783765432099,4.00695432098765,2.62682098765432
"B.6.13",64.4541484848485,15.9041363636364,2.99598787878788,0.920490909090909,2.90425757575758,4.56349090909091,2.98589090909091,5.18571515151515,8.9672696969697,2.53482121212121,3.4168696969697,2.60825757575758
"B.6.15",59.0408347222222,14.5506458333333,3.5054,0.541886111111111,3.19771111111111,4.64550694444444,3.15834305555556,5.29904166666667,9.76656805555556,3.36456666666667,3.91018055555556,2.23540694444444
"B.6.17",66.3410741935484,16.1388897849462,3.37689086021505,0.518878494623656,3.24531451612903,4.55549677419355,3.04429193548387,5.40317311827957,8.38459032258065,3.19890430107527,3.95949677419355,2.62407795698925
"B.6.20",50.0705552083333,13.9941875,2.67101666666667,0.632316666666667,2.5087625,4.09063125,2.76730625,4.598659375,7.85812083333333,2.243646875,3.13048020833333,2.130409375
"B.6.28",70.1048502645503,16.7747583068783,3.6070691005291,0.94734835978836,3.55542973544974,5.19161079365079,3.08500433862434,5.92385682539683,8.87310603174603,3.32347968253968,4.10421259259259,3.05014126984127
"B.6.35",80.7852049019608,17.9458284313725,3.8334,0.846894117647059,3.60620196078431,5.0173068627451,3.13473235294118,5.90905294117647,9.08789509803922,3.55264509803922,4.36407647058823,3.09040098039216
"B.6.38",58.8034716727717,14.5186544566545,3.73441477411477,0.653723321123321,3.42078388278388,4.83508168498169,3.18198021978022,5.43406556776557,9.97252234432234,3.53418339438339,3.9551811965812,2.41414590964591
"B.6.43",57.9150319444444,14.5449201388889,3.97471041666667,0.745058333333333,3.54504166666667,4.86811944444444,3.01724027777778,5.25293680555556,9.40634444444444,3.69228680555556,4.06548333333333,2.59684097222222
"B.6.46",72.2849586666667,16.3691166666667,4.09607533333333,0.726269333333333,3.74974533333333,5.11269466666667,3.28376466666667,5.94759066666667,10.1508,3.89548533333333,4.361588,2.828128
"B.6.47",66.2521752136752,15.325547008547,3.8258641025641,0.576410256410256,3.53849829059829,4.94791282051282,3.3581358974359,5.83644358974359,10.3790957264957,3.70476581196581,4.17155811965812,2.47042905982906
"B.7.3",33.2761461988304,12.6643001949318,2.37756218323587,0.595740740740741,2.40463976608187,3.86024502923977,2.58506257309942,4.12696315789474,7.13693820662768,1.87792768031189,2.54748869395711,2.10459122807018
"B.7.5",43.0249078431372,13.7104607843137,2.60384607843137,0.664600980392157,2.67681568627451,4.28151960784314,2.68579607843137,4.65903431372549,7.15030784313725,2.25100784313726,3.07449509803922,2.32944411764706
"B.7.10",37.6438291521487,12.6886534262485,2.93519128919861,0.674070150987224,2.59799361207898,3.93808745644599,2.50003972125436,3.78268757259001,7.33517735191638,2.46950778164925,3.07875609756098,2.09525505226481
"B.7.13",21.2278487179487,12.751641025641,1.81587948717949,0.360892307692308,1.75076153846154,3.16130769230769,2.20326153846154,3.72941025641026,6.10190769230769,1.18593076923077,2.01220512820513,1.53037948717949
"B.7.15",55.1737590909091,14.4299318181818,2.37944393939394,0.429171212121212,2.59701060606061,4.16581060606061,2.99443484848485,4.82738636363636,8.37436212121212,2.3742696969697,3.19578787878788,1.99508787878788
"B.7.17",19.9481533333333,11.0120185185185,1.36680666666667,0.346356296296296,1.51209481481481,3.03231407407407,2.24544518518519,3.17674962962963,5.27148444444444,0.837002962962963,1.83226962962963,1.55489777777778
"B.7.20",17.0408444444444,10.3965888888889,1.35834,0.254933333333333,1.52209777777778,3.02632,2.27103777777778,3.15332666666667,5.17652444444444,0.90084,1.85886444444444,1.44971333333333
"B.7.28",47.8603901785714,14.1267791071429,3.14626214285714,0.726417142857143,2.97075357142857,4.48316511904762,2.73624892857143,4.80709619047619,7.87290398809524,2.78536928571429,3.43861291666667,2.45692910714286
"B.7.35",42.2763576923077,13.9705256410256,2.78795256410256,0.577188461538461,2.66377051282051,4.15135641025641,2.69249615384615,4.77008846153846,7.70960641025641,2.35195256410256,3.02277948717949,2.17370384615385
"B.7.38",40.5819732275132,13.1577375661376,2.77295687830688,0.487653544973545,2.62649825396825,4.02343671957672,2.68476693121693,4.49231201058201,7.39478714285714,2.38139708994709,3.03326925925926,2.13025756613757
"B.7.43",41.7288378378378,13.3175765765766,2.98189369369369,0.545702702702703,2.70589279279279,4.07868108108108,2.64377747747748,4.39827297297297,7.35762972972973,2.57806936936937,3.24269009009009,2.12205765765766
"B.7.46",47.8700028124001,13.8698174816235,3.5233941514861,0.762191243208693,3.25546698625759,4.64675385107063,2.93227999360818,5.12722464046021,9.10238935762224,3.07049993608182,3.4078225950783,2.51657475231703
"B.7.47",48.8784095238095,14.3599642857143,3.50411111111111,0.482676984126984,3.03005,4.32008412698413,2.87975,5.24003015873016,8.38909365079365,3.00692063492063,3.47166349206349,2.28999761904762
"B.8.3",12.43804,10.47528,1.14708,0.26408,1.45112,2.89022,2.16714,2.85724,4.68876,0.69878,1.70328,1.39436
"B.8.5",43.9363696969697,13.383303030303,3.03967272727273,0.6962,2.85418787878788,4.34273636363636,2.68370606060606,4.48566363636364,7.62642424242424,2.68699090909091,3.35302424242424,2.29278181818182
"B.8.10",70.1290272727273,17.0854545454545,3.26123939393939,1.25982424242424,3.29096666666667,5.00889696969697,2.93224545454545,5.52255454545455,8.63160606060606,2.72296666666667,3.69448787878788,3.09651818181818
"B.8.15",61.383941025641,14.8792820512821,2.93365897435897,0.559220512820513,3.05841538461538,4.63696923076923,3.17818717948718,5.3207282051282,9.08344871794872,2.91381282051282,3.61318717948718,2.31517435897436
"B.8.17",37.7415740740741,14.2544,2.32780185185185,0.67392962962963,2.64383518518519,4.00935555555556,2.69920555555556,4.72797592592593,7.6763462962963,1.87850555555556,2.6420537037037,2.1725
"B.8.20",14.7097623015873,10.7359454365079,1.24482678571429,0.300905952380952,1.52697658730159,2.9868369047619,2.18730813492063,3.01032321428571,4.87713492063492,0.798228571428571,1.79329027777778,1.45179821428571
"B.8.35",50.7169601731602,15.3350445887446,2.48332662337662,0.992255411255411,2.50503831168831,4.17015930735931,2.55031926406926,4.56463398268398,7.33534134199134,1.82338506493506,2.79186212121212,2.57462640692641
"B.8.43",76.2976583333333,17.4301041666667,3.8695125,0.547475,3.69503333333333,4.926175,3.15219583333333,5.9332125,8.60658333333333,3.782575,4.50807083333333,2.9523625
"B.8.46",61.1340068027211,15.4144421768707,3.94910544217687,0.670200680272109,3.62805272108844,4.90175850340136,3.08388775510204,5.64429931972789,9.4272074829932,3.67023469387755,4.01485714285714,2.76543027210884
"B.9.3",73.4534510416667,16.7075552083333,4.42809479166667,0.811102083333333,4.05041979166667,5.08656979166667,3.23546458333333,5.9926875,9.95699791666667,4.14785208333333,4.623565625,2.797721875
"B.9.5",62.5434459459459,14.5055405405405,4.76516666666667,0.889072072072072,3.89610810810811,5.10240540540541,2.99494144144144,5.07924324324324,10.1384144144144,4.47908558558558,4.66336936936937,2.64882432432432
"B.9.10",64.4044766290727,15.5156493107769,4.14702919799499,0.901834461152882,3.75114880952381,5.02870444862155,3.09729022556391,5.46885457393484,9.78027205513784,3.83029085213033,4.26714210526316,2.73507255639098
"B.9.13",65.18709375,15.3310697916667,3.86550104166667,0.578459895833333,3.45297083333333,4.8311578125,3.21898125,5.53978802083333,10.1277046875,3.73977708333333,4.229175,2.39034895833333
"B.9.15",59.8768937728938,14.7685054945055,3.58422527472527,0.568681684981685,3.22631904761905,4.65828644688645,3.11791941391941,5.35115934065934,9.87693186813187,3.44316336996337,3.94649487179487,2.25870036630037
"B.9.17",75.5900609756098,17.0799796747967,3.88611585365854,0.928308943089431,3.96246138211382,5.30890650406504,3.55812398373984,6.40701016260163,11.0272865853659,3.68305081300813,4.2772743902439,2.82880081300813
"B.9.20",65.9149696223317,15.4728587848933,3.48985673234811,0.567692939244663,3.33981486042693,4.83438587848933,3.30193226600985,5.80035591133005,10.1965619868637,3.43030829228243,4.01788793103448,2.36057142857143
"B.9.28",69.4224803921569,16.3579098039216,3.59330784313725,0.658633333333333,3.48981176470588,4.98500588235294,3.15729215686275,5.91966274509804,8.98127058823529,3.4808862745098,4.19164901960784,2.78983333333333
"B.9.35",72.0507698412698,16.5545441269841,3.8202430952381,0.569758095238095,3.60647071428571,4.95719619047619,3.35952150793651,6.10543468253968,10.0644362698413,3.70021452380952,4.30789277777778,2.57697857142857
"B.9.38",73.0818498677249,16.7234914021164,4.26570767195767,0.756341931216931,3.66822883597884,4.9897996031746,3.15681746031746,5.91207473544974,9.84790013227513,3.93279034391534,4.4606712962963,2.73919047619048
"B.9.43",75.4587619047619,17.6452134646962,4.23834975369458,0.467050903119869,3.66897947454844,4.82671674876847,3.16068719211823,6.23415024630542,8.99895648604269,3.94298111658456,4.55372413793103,2.75674794745484
"B.9.46",68.7581707317073,16.7877967479675,4.43276016260163,0.56580487804878,3.7220162601626,4.85948780487805,3.24568699186992,6.32719512195122,9.8545406504065,3.96225609756098,4.39449593495935,2.53647154471545
"B.9.47",53.2461349206349,14.6819726190476,3.0969746031746,0.554168121693122,3.04370304232804,4.43997328042328,3.04412751322751,5.34011798941799,9.28029285714286,2.8542417989418,3.42761296296296,2.24132447089947
"B.10.3",73.6907141071429,16.8723711309524,4.08802928571429,0.803880119047619,3.93219089285714,5.1565031547619,3.31951744047619,6.14032196428571,10.0192321428571,3.8609519047619,4.38042666666667,2.91249571428571
"B.10.5",67.8772737037037,15.6024277777778,4.08850962962963,0.706845185185185,3.6583037037037,5.04232666666667,3.17237740740741,5.61275407407407,9.77246444444445,3.93360592592593,4.42532666666667,2.66825555555556
"B.10.10",68.5559953231293,15.6680946145125,4.51635994897959,0.85410022675737,3.87475051020408,5.11246275510204,3.09192865646258,5.47221048752834,10.0143445578231,4.24967684240363,4.59191984126984,2.78613449546485
"B.10.13",82.9887696428571,18.0569464285714,3.90393660714286,1.22678511904762,3.50036875,5.12749464285714,3.13294732142857,5.80156875,10.2377044642857,3.37085922619048,4.17735625,3.08979642857143
"B.10.15",65.6292364341085,15.1523488372093,3.89971124031008,0.643209689922481,3.62180736434109,5.05656085271318,3.35355775193798,5.83429418604651,10.552376744186,3.77915310077519,4.14221162790698,2.55303217054264
"B.10.17",77.270150092081,16.7574585635359,3.94787108655617,0.726684162062615,3.66925690607735,5.19228637200737,3.47487016574586,6.25769337016575,10.8957182320442,3.79139502762431,4.34347790055249,2.72170165745856
"B.10.20",52.1398235566793,14.126705225453,3.11753209018121,0.470299789296249,2.96329576485461,4.37119721871049,2.99973992836072,5.10761599241467,8.65696626632954,2.87037996207332,3.46794616519174,2.24985773282764
"B.10.28",93.5491736111111,19.1872083333333,4.65878472222222,1.13983333333333,4.17734722222222,5.48621527777778,3.29221527777778,6.31713194444444,10.4300069444444,4.30993055555555,4.98291666666667,3.39079861111111
"B.10.35",63.1472277777778,15.5050833333333,3.59822534722222,0.650159722222222,3.493465625,4.87854236111111,3.24920104166667,5.88451631944444,9.72674131944444,3.39746493055556,3.94131423611111,2.55348472222222
"B.10.38",71.4294296151337,16.359815394651,4.43733437703849,1.09367501630789,3.87462563600783,5.23764866275277,3.14229217221135,5.73639347684279,10.4362977821265,3.97187514677104,4.36304885844749,2.96674324853229
"B.10.43",62.69793125,15.5997447916667,3.77410520833333,0.636783333333333,3.53175,4.840653125,3.06748854166667,5.571240625,8.94001979166667,3.53952708333333,4.04260104166667,2.74914583333333
"B.10.46",59.1015745614035,15.2908631578947,4.06384824561404,0.628708771929825,3.5707798245614,4.85952894736842,3.15958684210526,5.85200263157895,9.76426578947368,3.6542298245614,3.9640798245614,2.58268859649123
"B.10.47",58.1373455882353,14.9168284313725,3.60438333333333,0.556240196078431,3.31541715686275,4.64139019607843,3.07537401960784,5.44121470588235,9.13270539215686,3.3331112745098,3.82208382352941,2.47370294117647
"B.11.3",54.2265469816273,14.9318532808399,3.09649002624672,0.618287139107612,3.01007086614173,4.36853622047244,2.86775511811024,4.93157742782152,8.02084304461942,2.7682,3.46103805774278,2.49833228346457
"B.11.5",66.9922682051282,15.7426384615385,3.62928615384615,0.644581538461538,3.46054,4.97225743589744,3.23504974358974,5.77546974358974,9.55811794871795,3.51178358974359,4.15397538461538,2.61243948717949
"B.11.10",52.0355296564195,14.703524291742,3.21325714285714,0.793321699819168,2.91092646172393,4.33389445449066,2.67877522603978,4.61994454490657,8.09038764315853,2.75855943339361,3.43623839662447,2.4801614225437
"B.11.13",58.3292522675737,14.9639688208617,3.18032403628118,0.4225589569161,3.03139614512472,4.40935362811791,3.0508641723356,5.28054501133787,8.57122630385487,3.00134727891156,3.70257301587302,2.30902675736961
"B.11.15",61.4122,14.8102275641026,3.36188974358974,0.528750641025641,3.23679166666667,4.73327307692308,3.27759743589744,5.55827115384615,9.98508782051282,3.27443141025641,3.80312564102564,2.30438461538462
"B.11.17",52.9499883116883,14.3085878787879,3.03413614718615,0.505838744588745,2.9537461038961,4.39601212121212,3.02815800865801,5.10100411255411,8.75734675324675,2.80380930735931,3.41168896103896,2.27587207792208
"B.11.20",46.500778030303,13.3942022727273,2.58766893939394,0.481776515151515,2.4994803030303,3.98920606060606,2.79847348484848,4.51571818181818,7.83137424242424,2.29452121212121,3.06981893939394,2.03200227272727
"B.11.28",35.3144465346535,13.0154323432343,2.07121221122112,0.554908910891089,2.15822541254125,3.63775643564356,2.45204356435644,3.84459768976898,6.18159240924092,1.61271056105611,2.56841485148515,1.99048415841584
"B.11.35",56.7190617647059,15.2512990196078,3.21503333333333,0.656910784313726,3.00366274509804,4.4316568627451,2.88867254901961,5.15289215686275,8.33067352941177,2.81855294117647,3.51320098039216,2.47555294117647
"B.11.38",54.9141648809524,14.8363392857143,3.52392797619048,0.61498869047619,3.27315654761905,4.58521369047619,2.96765833333333,5.37528988095238,8.63971369047619,3.17282678571429,3.67759464285714,2.52448035714286
"B.11.43",40.8052580645161,13.4339569892473,2.67019569892473,0.409193548387097,2.56187741935484,3.89219462365591,2.66855161290323,4.41716989247312,7.05489677419355,2.30400215053763,3.03646344086021,2.05420860215054
"B.11.46",44.9753058400719,13.7871890386343,3.22973926325247,0.574038634321653,3.01812120395328,4.36582255166217,2.84734483378257,4.98902237196766,8.44228724168913,2.82443513027853,3.25025094339623,2.35823180592992
"B.11.47",36.6682183908046,12.9077413793103,2.51220172413793,0.339752873563218,2.29163390804598,3.63832068965517,2.54827528735632,4.20017183908046,6.79247528735632,2.06833390804598,2.81729482758621,1.8763
"B.12.3",39.2131279448622,13.1435050125313,2.80012919799499,0.53762656641604,2.73486240601504,4.11182243107769,2.7093805764411,4.55043045112782,7.68158696741855,2.41611541353383,2.98036228070175,2.19748308270677
"B.12.5",66.8960857142857,16.232780952381,3.69471428571429,0.913542857142857,3.59861904761905,5.25913809523809,3.07125714285714,5.91257142857143,8.80523333333333,3.44857142857143,4.16185714285714,3.01661428571429
"B.12.10",53.4882439324117,14.2772996927803,3.73370675883256,0.736669124423963,3.3209291858679,4.67601674347158,2.84977619047619,4.91656420890937,8.67473993855607,3.41787803379416,3.88091720430108,2.52472764976959
"B.12.13",56.8370647058823,15.36175,3.07385882352941,0.656792156862745,3.09119215686274,4.62515588235294,2.91267549019608,5.32426176470588,7.94747549019608,2.82022156862745,3.61737647058824,2.59777843137255
"B.12.15",61.2184974358974,15.1941324786325,3.55499743589744,0.709022222222222,3.45331367521368,4.9524641025641,3.16036153846154,5.66158888888889,9.40683333333333,3.35510427350427,3.85373760683761,2.67088290598291
"B.12.17",67.0215572016461,15.9620308641975,3.72011378600823,0.756167489711934,3.58019197530864,5.04920617283951,3.20936358024691,5.86470390946502,9.70390226337449,3.50672695473251,3.99411255144033,2.7990024691358
"B.12.20",64.0464844444444,15.4574444444444,4.11692888888889,0.723253333333333,3.67705111111111,4.96290444444444,3.04997111111111,5.47389111111111,9.29582222222222,3.87485111111111,4.29273777777778,2.76232666666667
"B.12.28",56.5625649404762,15.3013557142857,3.05310470238095,0.821955952380952,3.08789505952381,4.74159232142857,2.86071160714286,5.28044696428571,7.83251380952381,2.72806482142857,3.5677975,2.72005946428571
"B.12.35",54.7787862745098,14.7629215686275,3.41188431372549,0.750270588235294,3.33349215686275,4.87293921568627,3.03661568627451,5.52558235294118,8.90638235294118,3.10036470588235,3.62639019607843,2.68164509803922
"B.12.38",57.6600256410256,15.1461025641026,3.68979615384615,0.807041025641026,3.64457564102564,4.92781025641026,3.12434230769231,5.65620128205128,9.53621923076923,3.37533461538462,3.79939102564103,2.70657435897436
"B.12.43",79.4708541666667,17.7057604166667,4.14742708333333,0.638708333333333,3.9245,5.19388541666667,3.25580208333333,6.25053125,9.22607291666667,4.04752083333333,4.66961458333333,3.10833333333333
"B.12.46",51.4253785714286,14.3390238095238,3.53738452380952,0.699173412698413,3.26860476190476,4.58014126984127,2.86771468253968,5.03521547619048,8.72860615079365,3.19966626984127,3.64416805555556,2.49096964285714
"B.12.47",65.2576960784314,15.814137254902,3.79907647058824,0.572078431372549,3.56278823529412,4.84470980392157,3.14845294117647,5.7222862745098,9.1639862745098,3.59960588235294,4.09379803921569,2.74585882352941
"B.13.3",69.0023616666667,16.7024616666667,4.14422166666667,0.496933333333333,3.577365,4.72657833333333,3.10479583333333,5.8764175,8.97494,3.82352583333333,4.37423083333333,2.63163833333333
"B.13.5",75.2896185185185,16.7705814814815,4.37358518518518,0.660222222222222,3.88377777777778,5.10722592592593,3.34566666666667,6.19538148148148,10.3142703703704,4.16553703703704,4.6518962962963,2.66708148148148
"B.13.10",66.9166424518744,16.0974944782168,4.32118566362715,0.583316514690983,3.59252776089159,4.62702026342452,2.98724564336373,5.56606717325228,9.07818449848024,3.93465678824721,4.41830531914894,2.43521469098278
"B.13.13",77.8255641025641,17.1779358974359,4.1054391025641,0.429282051282051,3.59118269230769,4.84112820512821,3.35380448717949,6.26852884615385,10.0286955128205,3.94890705128205,4.55736858974359,2.43760256410256
"B.13.15",74.4638269230769,16.1937692307692,4.05270512820513,0.490224358974359,3.61059615384615,5.0290641025641,3.49990384615385,6.17955769230769,10.8880320512821,3.99364743589744,4.50663461538462,2.40705769230769
"B.13.17",75.9641185897436,16.8780673076923,4.11866826923077,0.419721153846154,3.57688621794872,4.84675320512821,3.37679006410256,6.28218429487179,10.1760496794872,3.9484375,4.53625320512821,2.40448878205128
"B.13.20",63.0814621553885,15.4560050125313,3.44678533834586,0.40963709273183,3.15968170426065,4.59548295739348,3.26428671679198,5.74204536340852,9.76117644110276,3.2802320802005,3.91006754385965,2.20698746867168
"B.13.28",43.2182051671733,13.4983922492401,2.86664179331307,0.657631509625127,2.77447710233029,4.24665025329281,2.67939984802432,4.51410643363729,7.46466646403242,2.5096233029382,3.22569893617021,2.24799366767984
"B.13.35",67.5802782608696,16.9198442028986,4.13284347826087,0.385755072463768,3.3223615942029,4.4085115942029,2.97519275362319,5.93902028985507,8.53102898550725,3.63116594202899,4.26506956521739,2.31314565217391
"B.13.38",65.3529490196078,15.9123529411765,4.46817450980392,0.588317647058824,3.63652254901961,4.80717843137255,3.14290882352941,5.8417068627451,9.8395637254902,4.0439637254902,4.42103137254902,2.44795294117647
"B.13.43",70.034431372549,16.677337254902,4.17081568627451,0.393313725490196,3.47609215686275,4.75803137254902,3.3113862745098,6.30836470588235,9.93173921568627,3.82294117647059,4.34360980392157,2.38403529411765
"B.13.46",59.6555212454212,15.9883796703297,3.8456510989011,0.613980586080586,3.4311326007326,4.62653296703297,3.0722173992674,5.85290531135531,9.1828326007326,3.37349450549451,3.88636282051282,2.46071043956044
"B.13.47",66.6165154761905,15.6726369047619,3.62117619047619,0.507046428571429,3.37154523809524,4.811425,3.36424642857143,5.87298928571429,10.3696071428571,3.51616428571429,4.0961869047619,2.30609166666667
"B.14.3",65.8882845679012,15.6510617283951,3.9128487654321,0.601937037037037,3.61672407407407,4.93300987654321,3.21656790123457,5.75091543209877,9.68954814814815,3.73993209876543,4.18564259259259,2.68151358024691
"B.14.5",62.9624709876543,14.5603549382716,4.43325308641975,0.733743209876543,3.67863827160494,4.95848641975309,3.09270987654321,5.21517839506173,10.2010765432099,4.20854012345679,4.49770864197531,2.46703765432099
"B.14.10",69.4326915584416,15.8809573593074,4.27559718614719,0.648901731601732,3.72846601731602,4.94488603896104,3.11533777056277,5.51837251082251,9.59779404761905,4.11216103896104,4.55664924242424,2.68596645021645
"B.14.13",58.2934287356322,15.0255747126437,3.18458563218391,0.410062068965517,2.95239367816092,4.3455275862069,3.04356379310345,5.35712586206897,9.05228218390805,3.0230683908046,3.69507068965517,2.10997126436782
"B.14.15",75.9634964912281,16.2479403508772,3.7729150877193,0.487236842105263,3.59579438596491,5.07384,3.56140421052632,6.19886736842105,10.8421950877193,3.83417122807018,4.41759263157895,2.48566
"B.14.17",75.5776764705882,16.9170294117647,3.50205490196078,0.714686274509804,3.26542941176471,4.74706666666667,3.1768862745098,5.71650392156863,9.35093333333333,3.22934901960784,4.07145882352941,2.67937450980392
"B.14.20",60.9905713064713,14.9550195360195,3.16862533577534,0.429058241758242,3.03280604395604,4.49675622710623,3.15754438339438,5.43281996336996,9.13286202686203,3.06324255189255,3.74924401709402,2.23144731379731
"B.14.28",67.9217074309979,16.2919479830149,3.7649186836518,0.844355838641189,3.61466921443737,5.18101231422505,3.07987324840764,5.85525668789809,8.8438067940552,3.54452271762208,4.23210467091295,2.96936369426752
"B.14.35",65.2486142857143,16.0662116402116,4.05902962962963,0.670316402116402,3.65256931216931,4.93199947089947,3.19409206349206,5.97090317460317,9.70518518518518,3.72047936507937,4.17928518518519,2.63703650793651
"B.14.38",62.4777916402116,15.4019936507937,4.19190079365079,0.685772275132275,3.63519687830688,4.83687417989418,3.07161349206349,5.51499476190476,9.63688947089947,3.87314417989418,4.24817814814815,2.56694994708995
"B.14.43",67.4326393939394,16.7927424242424,4.23911636363636,0.362309090909091,3.39381575757576,4.60282181818182,3.17679272727273,6.25399272727273,9.34834484848485,3.75028606060606,4.27767939393939,2.36056909090909
"B.14.46",63.3804174603175,14.7551666666667,4.68588571428571,1.00745079365079,4.08204444444444,5.25401904761905,3.16387619047619,5.38501746031746,10.709373015873,4.39478253968254,4.58136825396825,2.69894761904762
"B.14.47",70.8375263157895,16.3552149122807,3.95464166666667,0.471175438596491,3.50293377192982,4.82507631578947,3.28198552631579,5.97400745614035,9.79010131578947,3.78184780701754,4.36077587719298,2.49123070175439
"G.1.6",52.3982266666667,13.6666333333333,3.52412,0.6151,3.18696666666667,4.55996,2.96342666666667,4.89359,9.11622666666667,3.29732,3.78450666666667,2.26172
"G.1.7",73.087,18.0708666666667,4.62513333333333,0.537733333333333,3.82873333333333,4.85296666666667,3.2859,6.80756666666667,9.67243333333333,4.00603333333333,4.50816666666667,2.61483333333333
"G.1.8",28.52524,10.7078,2.64332,0.45268,2.74696,3.86212,2.53212,4.09544,7.42648,2.27132,2.69196,2.0112
"G.1.19",64.0812438596491,15.6666315789474,3.52908596491228,0.605038596491228,3.3682701754386,4.82040526315789,3.21768596491228,5.76489122807018,9.40695614035088,3.33680526315789,3.99685263157895,2.49218596491228
"G.1.23",50.9938918367347,14.4928741496599,3.23680680272109,0.528954421768707,2.97335102040816,4.28805884353742,2.90311326530612,5.08267653061225,8.73922959183673,2.9053731292517,3.4877119047619,2.15744319727891
"G.1.30",53.3518166666667,14.7267291666667,3.67050416666667,0.548033333333333,3.11435833333333,4.3787875,2.8085375,5.01294583333333,8.1291875,3.25385833333333,3.82445416666667,2.32476666666667
"G.1.31",69.2044,15.6532333333333,3.5579,0.593416666666667,3.4081,5.00816666666667,3.3565,6.057,10.1725333333333,3.54365,4.17586666666667,2.48026666666667
"G.1.32",48.7465300865801,13.5479480519481,3.42216861471861,0.570568614718615,2.95499112554113,4.26531298701299,2.80434220779221,4.67190865800866,8.65965476190476,3.11854632034632,3.61270151515152,2.08828593073593
"G.1.33",64.7909537037037,15.9863925925926,3.63589074074074,0.373285185185185,3.23913333333333,4.55463703703704,3.2087537037037,5.78057222222222,9.25222037037037,3.39971481481481,4.03682962962963,2.32535185185185
"G.1.34",58.651574829932,15.3337925170068,3.10199319727891,0.505755102040816,3.02563945578231,4.4826768707483,3.0136462585034,5.42250680272109,8.91168707482993,2.93491496598639,3.62095238095238,2.34995918367347
"G.1.36",77.1128333333333,16.2223333333333,3.78416666666667,0.465333333333333,3.60266666666667,5.14033333333333,3.6795,6.356,11.3911666666667,3.88283333333333,4.47016666666667,2.402
"G.1.39",79.8826888888889,17.9525666666667,4.29803333333333,0.475866666666667,3.7936,4.97988888888889,3.2747,6.38118888888889,9.32524444444445,4.09806666666667,4.7257,2.84681111111111
"G.1.44",39.2969185185185,13.3207518518519,2.28574814814815,0.327351851851852,2.4040037037037,3.76161296296296,2.71344444444444,4.20326666666667,6.90986481481481,2.03267407407407,2.8509037037037,1.99712777777778
"G.2.6",56.363544,14.4289733333333,4.04913066666667,0.711912,3.58493733333333,4.914716,3.10880266666667,5.465668,9.9123,3.72363066666667,3.96320933333333,2.58122933333333
"G.2.7",65.1961702380952,15.9553452380952,4.01805119047619,0.657421428571429,3.71054523809524,5.01689523809524,3.34532380952381,6.19488214285714,10.2627678571429,3.70252142857143,4.10209761904762,2.62657380952381
